reviewId;userName;score;at;content;case_folding;cleaning;normalisasi;tokenizing;stopwords;stemming;cleaned;Score;Sentiment
8540c6bc-533e-4f2c-a8e6-9b336123ef7f;Pengguna Google;5;2024-12-22 04:35:33;aplikasi yang mempermudah untuk bepergian;aplikasi yang mempermudah untuk bepergian;aplikasi yang mempermudah untuk bepergian;aplikasi yang mempermudah untuk bepergian;['aplikasi', 'yang', 'mempermudah', 'untuk', 'bepergian'];['aplikasi', 'mempermudah', 'bepergian'];['aplikasi', 'mudah', 'pergi'];aplikasi mudah pergi;-1;Negatif
dfd045bd-53f3-45c5-9b3c-5fa7d4d7e22d;Pengguna Google;5;2024-12-22 03:55:00;baik;baik;baik;baik;['baik'];['baik'];['baik'];baik;0;Netral
9a57d789-0efe-4e04-a0df-a54fb142ea98;Pengguna Google;5;2024-12-21 16:31:05;akurasi gps tolong ditingkatkan lagi.;akurasi gps tolong ditingkatkan lagi.;akurasi gps tolong ditingkatkan lagi;akurasi gps tolong ditingkatkan lagi;['akurasi', 'gps', 'tolong', 'ditingkatkan', 'lagi'];['akurasi', 'gps', 'ditingkatkan'];['akurasi', 'gps', 'tingkat'];akurasi gps tingkat;1;Positif
206d85c6-8e38-40ac-bcbb-1ebaf3245c92;Pengguna Google;1;2024-12-21 16:06:01;tidak sesuai sperti yang di sponsor;tidak sesuai sperti yang di sponsor;tidak sesuai sperti yang di sponsor;tidak sesuai seperti yang di sponsor;['tidak', 'sesuai', 'seperti', 'yang', 'di', 'sponsor'];['sesuai', 'sponsor'];['sesuai', 'sponsor'];sesuai sponsor;2;Positif
738d02bf-974c-4825-814d-66b4eefae8f0;Pengguna Google;5;2024-12-21 15:57:44;mantaappp;mantaappp;mantaapp;mantap;['mantap'];['mantap'];['mantap'];mantap;1;Positif
e4a5586d-3cf2-478d-8f54-d31805ecad01;Pengguna Google;5;2024-12-21 10:22:57;sangat membantu dan selalu tepat waktu;sangat membantu dan selalu tepat waktu;sangat membantu dan selalu tepat waktu;sangat membantu dan selalu tepat waktu;['sangat', 'membantu', 'dan', 'selalu', 'tepat', 'waktu'];['sangat', 'membantu', 'selalu', 'tepat', 'waktu'];['sangat', 'bantu', 'selalu', 'tepat', 'waktu'];sangat bantu selalu tepat waktu;0;Netral
1a2d46a1-0a50-428e-8db5-8f714a8399ae;Pengguna Google;5;2024-12-20 22:44:05;terimakasih hari ini kami pakai cititrans sumarecon bekasi mw ke bandung. alhamdulillah waktunya mepet dan kontak via chat responnya cepet. jd bisa konfirmasi cepat minta ditunggu.. masih tetap jd kepercayaan kami buat layanan spesialnya. sukses terus ya bluebird;terimakasih hari ini kami pakai cititrans sumarecon bekasi mw ke bandung. alhamdulillah waktunya mepet dan kontak via chat responnya cepet. jd bisa konfirmasi cepat minta ditunggu.. masih tetap jd kepercayaan kami buat layanan spesialnya. sukses terus ya bluebird;terimakasih hari ini kami pakai cititrans sumarecon bekasi mw ke bandung alhamdulillah waktunya mepet dan kontak via chat responnya cepet jd bisa konfirmasi cepat minta ditunggu masih tetap jd kepercayaan kami buat layanan spesialnya sukses terus ya bluebird;terima kasih hari ini kami pakai cititrans sumarecon bekasi mau ke bandung alhamdulillah waktunya mepet dan kontak melalui chat responsnya cepat jadi bisa konfirmasi cepat minta ditunggu masih tetap jadi kepercayaan kami buat layanan spesialnya sukses terus ya bluebird;['terima', 'kasih', 'hari', 'ini', 'kami', 'pakai', 'cititrans', 'sumarecon', 'bekasi', 'mau', 'ke', 'bandung', 'alhamdulillah', 'waktunya', 'mepet', 'dan', 'kontak', 'melalui', 'chat', 'responsnya', 'cepat', 'jadi', 'bisa', 'konfirmasi', 'cepat', 'minta', 'ditunggu', 'masih', 'tetap', 'jadi', 'kepercayaan', 'kami', 'buat', 'layanan', 'spesialnya', 'sukses', 'terus', 'ya', 'bluebird'];['terima', 'kasih', 'hari', 'pakai', 'cititrans', 'sumarecon', 'bekasi', 'mau', 'bandung', 'alhamdulillah', 'waktunya', 'mepet', 'kontak', 'melalui', 'chat', 'responsnya', 'cepat', 'jadi', 'konfirmasi', 'cepat', 'minta', 'ditunggu', 'tetap', 'jadi', 'kepercayaan', 'buat', 'layanan', 'spesialnya', 'sukses', 'terus', 'bluebird'];['terima', 'kasih', 'hari', 'pakai', 'cititrans', 'sumarecon', 'bekas', 'mau', 'bandung', 'alhamdulillah', 'waktu', 'mepet', 'kontak', 'lalu', 'chat', 'respons', 'cepat', 'jadi', 'konfirmasi', 'cepat', 'minta', 'tunggu', 'tetap', 'jadi', 'percaya', 'buat', 'layan', 'spesial', 'sukses', 'terus', 'bluebird'];terima kasih hari pakai cititrans sumarecon bekas mau bandung alhamdulillah waktu mepet kontak lalu chat respons cepat jadi konfirmasi cepat minta tunggu tetap jadi percaya buat layan spesial sukses terus bluebird;10;Positif
bd0bdbee-2deb-4d3e-84c4-8d2eb1e7b31e;Pengguna Google;5;2024-12-20 15:58:01;nyaman;nyaman;nyaman;nyaman;['nyaman'];['nyaman'];['nyaman'];nyaman;1;Positif
3bc04d50-f0ba-4b41-85ff-40f8b06c644d;Pengguna Google;5;2024-12-20 12:54:16;sangat memuaskan;sangat memuaskan;sangat memuaskan;sangat memuaskan;['sangat', 'memuaskan'];['sangat', 'memuaskan'];['sangat', 'muas'];sangat muas;1;Positif
f4816e4b-bf74-44bf-a189-cf68c9e9bec3;Pengguna Google;4;2024-12-20 11:38:01;menyenangkan;menyenangkan;menyenangkan;menyenangkan;['menyenangkan'];['menyenangkan'];['senang'];senang;0;Netral
ed1f5ea6-5ee9-4705-9196-3bf105a8f68e;Pengguna Google;5;2024-12-20 03:27:27;selalu memberikan pelayanan yg baik..;selalu memberikan pelayanan yg baik..;selalu memberikan pelayanan yg baik;selalu memberikan pelayanan yang baik;['selalu', 'memberikan', 'pelayanan', 'yang', 'baik'];['selalu', 'memberikan', 'pelayanan', 'baik'];['selalu', 'beri', 'layan', 'baik'];selalu beri layan baik;0;Netral
584e9599-f116-407e-a69b-5c71a91776ed;Pengguna Google;5;2024-12-20 02:13:57;kerennnn;kerennnn;kerenn;keren;['keren'];['keren'];['keren'];keren;0;Netral
ec1a0b0b-e8e0-4d55-8349-0d3ceedf7e69;Pengguna Google;5;2024-12-19 14:21:09;mantap, pelayanan ramah..👍;mantap, pelayanan ramah..👍;mantap pelayanan ramah;mantap pelayanan ramah;['mantap', 'pelayanan', 'ramah'];['mantap', 'pelayanan', 'ramah'];['mantap', 'layan', 'ramah'];mantap layan ramah;1;Positif
bd4bb14d-0f27-4a99-bdb3-61bf93870e95;Pengguna Google;5;2024-12-19 13:56:16;layanan terbaik;layanan terbaik;layanan terbaik;layanan terbaik;['layanan', 'terbaik'];['layanan', 'terbaik'];['layan', 'baik'];layan baik;0;Netral
4c2ddbbb-e7ec-4b42-bff9-512d4aa21903;Pengguna Google;5;2024-12-19 13:43:13;sangat baik;sangat baik;sangat baik;sangat baik;['sangat', 'baik'];['sangat', 'baik'];['sangat', 'baik'];sangat baik;0;Netral
d1df24f2-32f1-47e3-83af-d01e233d6bd9;Pengguna Google;5;2024-12-19 12:51:58;sangat membantu, tepercaya dan aman. 👍👍👍👍;sangat membantu, tepercaya dan aman. 👍👍👍👍;sangat membantu tepercaya dan aman;sangat membantu tepercaya dan aman;['sangat', 'membantu', 'tepercaya', 'dan', 'aman'];['sangat', 'membantu', 'tepercaya', 'aman'];['sangat', 'bantu', 'percaya', 'aman'];sangat bantu percaya aman;1;Positif
f92b52d0-0226-461e-b26e-e8563ed77016;Pengguna Google;5;2024-12-19 05:47:34;nyaman dan jelas tarifnya. trimakasih;nyaman dan jelas tarifnya. trimakasih;nyaman dan jelas tarifnya trimakasih;nyaman dan jelas tarifnya terima kasih;['nyaman', 'dan', 'jelas', 'tarifnya', 'terima', 'kasih'];['nyaman', 'jelas', 'tarifnya', 'terima', 'kasih'];['nyaman', 'jelas', 'tarif', 'terima', 'kasih'];nyaman jelas tarif terima kasih;2;Positif
6f00b5cc-4507-4e6a-9dc8-d693994dc5c2;Pengguna Google;5;2024-12-19 03:51:22;oke...anti cancel2 club...mantab;oke...anti cancel2 club...mantab;okeanti cancel clubmantab;okeanti batal clubmantab;['okeanti', 'batal', 'clubmantab'];['okeanti', 'batal', 'clubmantab'];['okeanti', 'batal', 'clubmantab'];okeanti batal clubmantab;-1;Negatif
d58b7301-1c8d-4fc8-b91d-a4be9c637c9d;Pengguna Google;4;2024-12-18 17:29:39;pelayana pengemudi sih baik...yg aku rasakan begitu...👍👍;pelayana pengemudi sih baik...yg aku rasakan begitu...👍👍;pelayana pengemudi sih baikyg aku rasakan begitu;pelayanan pengemudi sih baikyg aku rasakan begitu;['pelayanan', 'pengemudi', 'sih', 'baikyg', 'aku', 'rasakan', 'begitu'];['pelayanan', 'pengemudi', 'sih', 'baikyg', 'aku', 'rasakan'];['layan', 'kemudi', 'sih', 'baikyg', 'aku', 'rasa'];layan kemudi sih baikyg aku rasa;0;Netral
c2448a75-928b-46f2-90e4-cfd000fdf50d;Pengguna Google;5;2024-12-18 15:31:30;makn lama makin oke. mungkin bisa ditambahkan agar bisa chat atau tlp pengemudi biar lebih ok;makn lama makin oke. mungkin bisa ditambahkan agar bisa chat atau tlp pengemudi biar lebih ok;makn lama makin oke mungkin bisa ditambahkan agar bisa chat atau tlp pengemudi biar lebih ok;makn lama makin oke mungkin bisa ditambahkan agar bisa chat atau telpon pengemudi biar lebih oke;['makn', 'lama', 'makin', 'oke', 'mungkin', 'bisa', 'ditambahkan', 'agar', 'bisa', 'chat', 'atau', 'telpon', 'pengemudi', 'biar', 'lebih', 'oke'];['makn', 'lama', 'makin', 'oke', 'mungkin', 'ditambahkan', 'chat', 'telpon', 'pengemudi', 'biar', 'lebih', 'oke'];['makn', 'lama', 'makin', 'oke', 'mungkin', 'tambah', 'chat', 'telpon', 'kemudi', 'biar', 'lebih', 'oke'];makn lama makin oke mungkin tambah chat telpon kemudi biar lebih oke;5;Positif
8a25fa1a-0106-4cb3-b7fe-a496d7d50a25;Pengguna Google;5;2024-12-18 07:03:34;pengemudi profesional dan santun, mobil bersih dan terawat.;pengemudi profesional dan santun, mobil bersih dan terawat.;pengemudi profesional dan santun mobil bersih dan terawat;pengemudi profesional dan santun mobil bersih dan terawat;['pengemudi', 'profesional', 'dan', 'santun', 'mobil', 'bersih', 'dan', 'terawat'];['pengemudi', 'profesional', 'santun', 'mobil', 'bersih', 'terawat'];['kemudi', 'profesional', 'santun', 'mobil', 'bersih', 'awat'];kemudi profesional santun mobil bersih awat;3;Positif
c82cdcf7-f5e4-4250-8ce4-c6d245b68ab7;Pengguna Google;5;2024-12-18 05:16:11;pelayanan yg cepat utk unit mobilnya datang menjemput. titik penjemputan terkadang susah diakses.;pelayanan yg cepat utk unit mobilnya datang menjemput. titik penjemputan terkadang susah diakses.;pelayanan yg cepat utk unit mobilnya datang menjemput titik penjemputan terkadang susah diakses;pelayanan yang cepat untuk unit mobilnya datang menjemput titik penjemputan terkadang susah diakses;['pelayanan', 'yang', 'cepat', 'untuk', 'unit', 'mobilnya', 'datang', 'menjemput', 'titik', 'penjemputan', 'terkadang', 'susah', 'diakses'];['pelayanan', 'cepat', 'unit', 'mobilnya', 'datang', 'menjemput', 'titik', 'penjemputan', 'terkadang', 'susah', 'diakses'];['layan', 'cepat', 'unit', 'mobil', 'datang', 'jemput', 'titik', 'jemput', 'terkadang', 'susah', 'akses'];layan cepat unit mobil datang jemput titik jemput terkadang susah akses;-1;Negatif
fbb1eb23-5893-47c0-af96-f7b8b2eb4e3f;Pengguna Google;5;2024-12-18 00:29:17;mantap mudah cepat;mantap mudah cepat;mantap mudah cepat;mantap mudah cepat;['mantap', 'mudah', 'cepat'];['mantap', 'mudah', 'cepat'];['mantap', 'mudah', 'cepat'];mantap mudah cepat;1;Positif
03dd7c85-09ed-4f33-9564-9e2ed27450dc;Pengguna Google;5;2024-12-17 23:01:54;mudah digunakan;mudah digunakan;mudah digunakan;mudah digunakan;['mudah', 'digunakan'];['mudah', 'digunakan'];['mudah', 'guna'];mudah guna;1;Positif
22c8b9f1-7180-4470-b059-795d8ec2ef19;Pengguna Google;5;2024-12-17 20:40:54;bluebird terpercaya, pelayanan profesional;bluebird terpercaya, pelayanan profesional;bluebird terpercaya pelayanan profesional;bluebird terpercaya pelayanan profesional;['bluebird', 'terpercaya', 'pelayanan', 'profesional'];['bluebird', 'terpercaya', 'pelayanan', 'profesional'];['bluebird', 'percaya', 'layan', 'profesional'];bluebird percaya layan profesional;1;Positif
3e56a8bc-a9ec-49d2-8c45-87151ad9860d;Pengguna Google;5;2024-12-17 17:25:15;bagus, responsif;bagus, responsif;bagus responsif;bagus responsif;['bagus', 'responsif'];['bagus', 'responsif'];['bagus', 'responsif'];bagus responsif;0;Netral
753ac56a-16aa-4cca-bbaa-744eb3a6ec1e;Pengguna Google;5;2024-12-17 14:06:46;selalu terbaik;selalu terbaik;selalu terbaik;selalu terbaik;['selalu', 'terbaik'];['selalu', 'terbaik'];['selalu', 'baik'];selalu baik;0;Netral
47d79fb5-a37a-42ff-ba57-ea45a61d1281;Pengguna Google;5;2024-12-17 13:17:05;mantap;mantap;mantap;mantap;['mantap'];['mantap'];['mantap'];mantap;1;Positif
13b2c4d9-9d17-4727-9079-48e8fdf1b217;Pengguna Google;5;2024-12-17 03:37:57;lebih mahal, tapi selalu pasti, tidak memberi harapan palsu;lebih mahal, tapi selalu pasti, tidak memberi harapan palsu;lebih mahal tapi selalu pasti tidak memberi harapan palsu;lebih mahal tapi selalu pasti tidak memberi harapan palsu;['lebih', 'mahal', 'tapi', 'selalu', 'pasti', 'tidak', 'memberi', 'harapan', 'palsu'];['lebih', 'mahal', 'selalu', 'memberi', 'harapan', 'palsu'];['lebih', 'mahal', 'selalu', 'beri', 'harap', 'palsu'];lebih mahal selalu beri harap palsu;2;Positif
9ad5cc3e-2f25-4571-a779-86ff75cf3397;Pengguna Google;5;2024-12-17 03:10:32;sangat profesional;sangat profesional;sangat profesional;sangat profesional;['sangat', 'profesional'];['sangat', 'profesional'];['sangat', 'profesional'];sangat profesional;0;Netral
952c9062-4deb-4a12-9bc0-a9adbb46795c;Pengguna Google;5;2024-12-17 01:19:42;ok banget;ok banget;ok banget;oke banget;['oke', 'banget'];['oke', 'banget'];['oke', 'banget'];oke banget;2;Positif
794d6832-18a7-4cbf-bc86-8e40a90c8773;Pengguna Google;5;2024-12-16 23:39:53;layanan online yg sudah tidak d ragukan lagi. top;layanan online yg sudah tidak d ragukan lagi. top;layanan online yg sudah tidak d ragukan lagi top;layanan daring yang sudah tidak di ragukan lagi top;['layanan', 'daring', 'yang', 'sudah', 'tidak', 'di', 'ragukan', 'lagi', 'top'];['layanan', 'daring', 'ragukan', 'top'];['layan', 'daring', 'ragu', 'top'];layan daring ragu top;0;Netral
4d67d0e9-7914-4893-a259-a89ea4244215;Pengguna Google;5;2024-12-16 23:22:50;profesional, semakin sukses yaa;profesional, semakin sukses yaa;profesional semakin sukses yaa;profesional semakin sukses ya;['profesional', 'semakin', 'sukses', 'ya'];['profesional', 'semakin', 'sukses'];['profesional', 'makin', 'sukses'];profesional makin sukses;2;Positif
71dd2f51-54b7-4233-b328-7948c45e4764;Pengguna Google;5;2024-12-16 22:41:26;sangat tepat waktu;sangat tepat waktu;sangat tepat waktu;sangat tepat waktu;['sangat', 'tepat', 'waktu'];['sangat', 'tepat', 'waktu'];['sangat', 'tepat', 'waktu'];sangat tepat waktu;0;Netral
dbb6cc63-91e8-430f-96e2-67ac07e4a32e;Pengguna Google;5;2024-12-16 22:35:57;profesional;profesional;profesional;profesional;['profesional'];['profesional'];['profesional'];profesional;0;Netral
81121994-7a6c-4cb3-a78e-3d22164de5f1;Pengguna Google;5;2024-12-16 13:26:35;mohon di tambahi menu ubah tujuan;mohon di tambahi menu ubah tujuan;mohon di tambahi menu ubah tujuan;mohon di tambahi menu ubah tujuan;['mohon', 'di', 'tambahi', 'menu', 'ubah', 'tujuan'];['mohon', 'tambahi', 'menu', 'ubah', 'tujuan'];['mohon', 'tambah', 'menu', 'ubah', 'tuju'];mohon tambah menu ubah tuju;1;Positif
f147d338-c914-4b59-ad12-12d78235c1a6;Pengguna Google;5;2024-12-16 12:17:08;on waktu;on waktu;on waktu;on waktu;['on', 'waktu'];['on', 'waktu'];['on', 'waktu'];on waktu;0;Netral
82d380e9-ce2d-4ccf-ba01-a1fadc42f9b8;Pengguna Google;5;2024-12-16 08:50:00;standar pelayanan berjalan. ketimbang hejo;standar pelayanan berjalan. ketimbang hejo;standar pelayanan berjalan ketimbang hejo;standar pelayanan berjalan ketimbang hejo;['standar', 'pelayanan', 'berjalan', 'ketimbang', 'hejo'];['standar', 'pelayanan', 'berjalan', 'ketimbang', 'hejo'];['standar', 'layan', 'jalan', 'ketimbang', 'hejo'];standar layan jalan ketimbang hejo;-1;Negatif
189403da-7e89-4b51-99bd-73e345ce6bd4;Pengguna Google;5;2024-12-16 04:44:21;layanan baik;layanan baik;layanan baik;layanan baik;['layanan', 'baik'];['layanan', 'baik'];['layan', 'baik'];layan baik;0;Netral
4e3359d8-c551-48a0-ae2d-e0c1bda18c17;Pengguna Google;1;2024-12-16 03:44:15;katanya bisa ajuin pinjaman tak tahunya doboooolllll👎👎;katanya bisa ajuin pinjaman tak tahunya doboooolllll👎👎;katanya bisa ajuin pinjaman tak tahunya dobooll;katanya bisa mengajukan pinjaman tidak tahunya dobooll;['katanya', 'bisa', 'mengajukan', 'pinjaman', 'tidak', 'tahunya', 'dobooll'];['katanya', 'mengajukan', 'pinjaman', 'tahunya', 'dobooll'];['kata', 'aju', 'pinjam', 'tahu', 'dobooll'];kata aju pinjam tahu dobooll;-2;Negatif
f0e67bad-a3f9-41bb-abda-bf9e3000336d;Pengguna Google;5;2024-12-15 23:33:24;okkk;okkk;okk;okk;['okk'];['okk'];['okk'];okk;0;Netral
a56efe82-e0f8-4cda-8332-ea9dc8148264;Pengguna Google;5;2024-12-15 20:37:11;mantap;mantap;mantap;mantap;['mantap'];['mantap'];['mantap'];mantap;1;Positif
ce20b70f-f7bb-4d3c-9bf4-4148ea431c34;Pengguna Google;5;2024-12-15 11:17:08;mudah;mudah;mudah;mudah;['mudah'];['mudah'];['mudah'];mudah;0;Netral
d2aaa896-b96b-463a-84c9-d13559195065;Pengguna Google;5;2024-12-15 10:18:35;pelayanan mantap...;pelayanan mantap...;pelayanan mantap;pelayanan mantap;['pelayanan', 'mantap'];['pelayanan', 'mantap'];['layan', 'mantap'];layan mantap;1;Positif
c5c365c2-4df8-4bbc-808a-5330bddc45d8;Pengguna Google;5;2024-12-15 04:08:23;sangat bagus..!!;sangat bagus..!!;sangat bagus;sangat bagus;['sangat', 'bagus'];['sangat', 'bagus'];['sangat', 'bagus'];sangat bagus;0;Netral
6ea81258-3f81-4187-8d90-6da1eab594b8;Pengguna Google;5;2024-12-15 00:35:37;kita dihargai sbg pelanggan, aman dan nyaman di dalam kendaraan, pelayanan pengemudi yg profesional, tarif kompotitif;kita dihargai sbg pelanggan, aman dan nyaman di dalam kendaraan, pelayanan pengemudi yg profesional, tarif kompotitif;kita dihargai sbg pelanggan aman dan nyaman di dalam kendaraan pelayanan pengemudi yg profesional tarif kompotitif;kita dihargai sebagai pelanggan aman dan nyaman di dalam kendaraan pelayanan pengemudi yang profesional tarif kompetitif;['kita', 'dihargai', 'sebagai', 'pelanggan', 'aman', 'dan', 'nyaman', 'di', 'dalam', 'kendaraan', 'pelayanan', 'pengemudi', 'yang', 'profesional', 'tarif', 'kompetitif'];['dihargai', 'pelanggan', 'aman', 'nyaman', 'kendaraan', 'pelayanan', 'pengemudi', 'profesional', 'tarif', 'kompetitif'];['harga', 'langgan', 'aman', 'nyaman', 'kendara', 'layan', 'kemudi', 'profesional', 'tarif', 'kompetitif'];harga langgan aman nyaman kendara layan kemudi profesional tarif kompetitif;4;Positif
74cfd7cf-8e85-4e7f-a321-fb1593eaa95e;Pengguna Google;5;2024-12-14 15:53:06;mantap bermanfaat sudah;mantap bermanfaat sudah;mantap bermanfaat sudah;mantap bermanfaat sudah;['mantap', 'bermanfaat', 'sudah'];['mantap', 'bermanfaat'];['mantap', 'manfaat'];mantap manfaat;2;Positif
f81ba59f-3b28-41f4-90f4-77ce09181c42;Pengguna Google;5;2024-12-13 22:55:06;pelayanan memuaskan dan pengemudi sangat sopan, sukses buat bluebird;pelayanan memuaskan dan pengemudi sangat sopan, sukses buat bluebird;pelayanan memuaskan dan pengemudi sangat sopan sukses buat bluebird;pelayanan memuaskan dan pengemudi sangat sopan sukses buat bluebird;['pelayanan', 'memuaskan', 'dan', 'pengemudi', 'sangat', 'sopan', 'sukses', 'buat', 'bluebird'];['pelayanan', 'memuaskan', 'pengemudi', 'sangat', 'sopan', 'sukses', 'buat', 'bluebird'];['layan', 'muas', 'kemudi', 'sangat', 'sopan', 'sukses', 'buat', 'bluebird'];layan muas kemudi sangat sopan sukses buat bluebird;4;Positif
71b40c5f-d2be-47e7-a9fb-e97a67731bb6;Pengguna Google;5;2024-12-13 15:29:10;pelayanan bagus mobil fresh;pelayanan bagus mobil fresh;pelayanan bagus mobil fresh;pelayanan bagus mobil segar;['pelayanan', 'bagus', 'mobil', 'segar'];['pelayanan', 'bagus', 'mobil', 'segar'];['layan', 'bagus', 'mobil', 'segar'];layan bagus mobil segar;2;Positif
4cdef58c-1322-4785-a639-06c12ae22e72;Pengguna Google;5;2024-12-13 13:37:32;simpel, gampang digunakan. pembayaran juga gampang, cashless. untuk saat ini cukup puas dengan aplikasinya.;simpel, gampang digunakan. pembayaran juga gampang, cashless. untuk saat ini cukup puas dengan aplikasinya.;simpel gampang digunakan pembayaran juga gampang cashless untuk saat ini cukup puas dengan aplikasinya;simpel gampang digunakan pembayaran juga gampang cashless untuk saat ini cukup puas dengan aplikasi nya;['simpel', 'gampang', 'digunakan', 'pembayaran', 'juga', 'gampang', 'cashless', 'untuk', 'saat', 'ini', 'cukup', 'puas', 'dengan', 'aplikasi', 'nya'];['simpel', 'gampang', 'digunakan', 'pembayaran', 'gampang', 'cashless', 'cukup', 'puas', 'aplikasi', 'nya'];['simpel', 'gampang', 'guna', 'bayar', 'gampang', 'cashless', 'cukup', 'puas', 'aplikasi', 'nya'];simpel gampang guna bayar gampang cashless cukup puas aplikasi nya;1;Positif
